listing_id,high,medium,low
6946951,0.09920646,0.203460492,0.697333048
6828721,0.082528399,0.31430389,0.603167711
6830862,0.059814114,0.221761341,0.718424546
6929427,0.073465899,0.27930389,0.647230211
7070114,0.001669546,0.021397283,0.976933171
7140726,0.007065454,0.090520131,0.902414415
6830574,0.015746461,0.187472178,0.796781361
6989723,0.00735397,0.069567444,0.923078586
7047331,0.064899391,0.208770621,0.726329987
6824742,0.026659307,0.105510811,0.867829882
6906115,0.000637204,0.018431769,0.980931027
6830333,0.000168705,0.022541096,0.977290199
7108305,0.001679422,0.012893383,0.985427196
7098149,0.002315976,0.019347583,0.978336441
7113626,8.14E-05,0.024595972,0.975322612
7097982,0.001687645,0.010643839,0.987668516
7184664,0.001100062,0.020858764,0.978041174
7135026,0.169912311,0.530801456,0.299286233
6978921,0.008031915,0.091397236,0.900570849
7224971,0.003650935,0.037419858,0.958929207
7108240,0.048160628,0.290593145,0.661246226
6885954,0.011746726,0.174682176,0.813571098
7109413,0.007604698,0.10299992,0.889395382
7140116,0.007641463,0.096778936,0.895579601
6907879,0.015448488,0.138807509,0.845744003
6871930,0.113803964,0.259626942,0.626569094
7019319,0.006544222,0.080499387,0.912956391
6988999,0.003197998,0.029683492,0.96711851
6912122,0.201511401,0.409641952,0.388846647
6911839,0.057746145,0.343912992,0.598340863
7181791,0.001278627,0.086835139,0.911886234
6988494,0.004883349,0.12179777,0.873318881
7102704,0.001369653,0.079610475,0.919019872
7191462,0.019478693,0.201341962,0.779179344
7204399,0.089934873,0.346177964,0.563887162
7036821,0.056898319,0.124718282,0.8183834
7230960,0.182046497,0.360257901,0.457695602
7047074,0.020239245,0.081096381,0.898664374
6941000,0.03552308,0.213897611,0.750579309
7047089,0.030903679,0.142405856,0.826690465
7037271,0.038859645,0.147564599,0.813575756
6830995,0.096304159,0.261663549,0.642032292
6828967,0.095923857,0.167009048,0.737067095
6830512,0.068726497,0.190536766,0.740736737
7054617,0.006974147,0.018630993,0.97439486
7102300,0.015321385,0.166088736,0.818589879
7118388,0.026264361,0.201522019,0.77221362
7208437,0.068396555,0.337955352,0.593648093
6963195,0.033227448,0.179158351,0.787614201
6905351,0.011231138,0.076804971,0.911963891
6905359,0.011301896,0.076682384,0.91201572
7224583,0.022551661,0.104197467,0.873250872
7048566,0.009261718,0.077283758,0.913454524
6936835,0.061099356,0.268699367,0.670201277
7055215,0.038867414,0.113155491,0.847977095
7102041,0.022144444,0.072932341,0.904923215
7102511,0.089278368,0.298250374,0.612471257
6886339,0.028344755,0.241490097,0.730165148
7229916,0.056421243,0.42538029,0.518198467
7012008,0.069279895,0.459158812,0.471561293
7180282,0.169074222,0.582138114,0.248787663
7125455,0.132874349,0.5844096,0.282716051
7069243,0.022909741,0.165411941,0.811678318
7070212,0.009712544,0.208484005,0.781803452
6866187,0.017202344,0.108079588,0.874718068
6937253,0.001604609,0.032114851,0.96628054
7102356,0.005441461,0.061602666,0.932955873
7102750,0.005441461,0.061602666,0.932955873
6830751,0.001702857,0.02033006,0.977967083
7081637,0.008914847,0.036632937,0.954452216
6937015,0.005666418,0.029472998,0.964860585
6967300,0.001807492,0.021156625,0.977035883
6828520,0.037089044,0.205544926,0.75736603
6910754,0.008718727,0.062248851,0.929032423
6838185,0.012129971,0.078479798,0.909390231
6830654,0.040687587,0.233536149,0.725776264
7129065,0.058274102,0.318919302,0.622806596
6937077,0.066592373,0.274376079,0.659031549
7224773,0.004739942,0.070743552,0.924516507
7015748,0.013887808,0.05122643,0.934885761
6962298,0.01445701,0.044423479,0.941119511
6858692,0.038256014,0.175142565,0.786601421
7158358,0.021465829,0.11929007,0.8592441
7157909,0.018224674,0.128589094,0.853186232
6989330,0.016568733,0.156062102,0.827369165
6989460,0.032223452,0.18344135,0.784335198
7023349,0.05263345,0.297863742,0.649502808
6821239,0.002722629,0.035421616,0.961855755
6966935,0.007167383,0.055400439,0.937432178
6813625,0.231955664,0.443635148,0.324409188
6973683,0.014557404,0.152135462,0.833307134
7124031,0.019407825,0.325775645,0.65481653
6975079,0.008959818,0.083821102,0.90721908
6999746,0.012049765,0.051714456,0.93623578
7057797,0.081313809,0.31446683,0.604219361
7157744,0.233915474,0.417010713,0.349073813
6955927,0.34647678,0.439014375,0.214508844
6863930,0.034484194,0.079504031,0.886011774
6887095,0.023787821,0.208150922,0.768061256
7071061,0.167787285,0.279811776,0.552400939
6936374,0.029041909,0.105093402,0.865864689
7097975,0.068581541,0.20959623,0.721822229
6946401,0.020669698,0.065027962,0.91430234
6967981,0.099894084,0.358394419,0.541711497
7206523,0.045924063,0.100599488,0.853476449
7175497,0.13829315,0.484952789,0.376754061
7118760,0.008597799,0.04287738,0.948524821
6946092,0.035471754,0.119944447,0.844583799
7118048,0.046739165,0.311673435,0.6415874
6830006,0.020011319,0.10805271,0.871935971
7096808,0.153543333,0.107958094,0.738498572
7145568,0.040689423,0.21941494,0.739895638
7096591,0.015025833,0.095868813,0.889105354
6885909,0.157399563,0.487786589,0.354813848
7006520,0.092794226,0.362820784,0.544384991
6838116,0.038784496,0.181504196,0.779711308
7119552,0.016039015,0.122653179,0.861307806
6824656,0.038531701,0.241764743,0.719703556
7019050,0.00410269,0.031320587,0.964576723
6824118,0.025018964,0.122880281,0.852100755
6818300,0.056384049,0.256636737,0.686979215
7079942,0.021856445,0.136138868,0.842004687
7154125,0.019948209,0.119470641,0.860581149
6940309,0.053230214,0.206714579,0.740055207
6864172,0.013828874,0.098520508,0.887650618
6905112,0.008290691,0.098451331,0.893257978
6962997,0.017081837,0.082312807,0.900605356
6829570,0.00263716,0.022372144,0.974990696
6957365,0.002843963,0.05698794,0.940168097
6858137,0.006053253,0.056423266,0.937523481
6883065,0.007028565,0.165142293,0.827829142
7108255,0.014870558,0.114972411,0.870157031
7021672,0.057331251,0.27946945,0.663199299
6929741,0.160359276,0.564354225,0.275286499
6923042,0.095686902,0.449693534,0.454619564
7113748,0.085135685,0.303143938,0.611720377
7215285,0.140814316,0.34582662,0.513359064
7119475,0.102454958,0.291956765,0.605588276
6968731,0.03577544,0.492305761,0.471918799
7130898,0.138622995,0.333583748,0.527793258
6864550,0.018421552,0.086140582,0.895437866
7198539,0.003898199,0.069358776,0.926743025
7145913,0.006559762,0.06298527,0.930454968
6872177,0.006060463,0.075494088,0.918445449
7140169,0.023460098,0.257706786,0.718833116
6945519,0.000139138,0.048040648,0.951820214
6851387,0.009535193,0.027665773,0.962799034
7043132,0.018632522,0.088033971,0.893333508
6887548,0.016675569,0.069654634,0.913669797
6886750,0.050069705,0.14646759,0.803462705
7203902,0.021180518,0.088821534,0.889997948
7157580,0.019200864,0.10060971,0.880189425
7125551,0.200468734,0.466613188,0.332918078
7140562,0.038225726,0.331005342,0.630768932
6888830,0.009801325,0.034740198,0.955458477
7221367,0.006885463,0.07633934,0.916775198
7021838,0.031857069,0.171488959,0.796653972
7090014,0.019136453,0.14057527,0.840288277
7229164,0.020789582,0.145199875,0.834010542
6937277,0.011789568,0.142367878,0.845842553
6906483,0.00254869,0.053745329,0.943705981
7163008,0.117801076,0.283504918,0.598694006
7198191,0.018340962,0.358163857,0.623495181
7135038,0.040759286,0.454011193,0.50522952
7011874,0.011819603,0.121392473,0.866787924
6978731,0.01540862,0.109402572,0.875188808
6935876,0.342429674,0.338932083,0.318638243
7028334,0.00350323,0.057058404,0.939438365
7069609,0.009264912,0.102469575,0.888265513
7204073,0.037015811,0.208367532,0.754616658
7001128,0.013422277,0.108488431,0.878089292
6931031,0.027272442,0.149813221,0.822914338
7088402,0.06447073,0.367137313,0.568391957
6925065,0.021576572,0.140916344,0.837507083
6930246,0.069829723,0.240373308,0.689796969
7043222,0.00378727,0.015523072,0.980689658
7118874,0.060271649,0.321366612,0.618361739
7130774,0.015953784,0.114533036,0.86951318
7080154,0.031084015,0.204533275,0.76438271
7076003,0.016836951,0.07341293,0.909750119
6886474,0.026498131,0.101786852,0.871715017
6924490,0.003812119,0.01605815,0.980129731
6994393,0.003315117,0.016839894,0.979844989
7175080,0.051987411,0.246953376,0.701059212
7179923,0.04651166,0.318157545,0.635330796
7041738,0.045506892,0.338373426,0.616119682
7048594,0.035967461,0.210538049,0.753494489
7230731,0.008451183,0.053010699,0.938538118
6940236,0.010230881,0.083088093,0.906681026
6821484,0.087313773,0.3618997,0.550786527
6941060,0.229377807,0.48731948,0.283302714
7155349,0.011479257,0.122517195,0.866003547
6872300,0.011719969,0.149466175,0.838813855
6929932,0.011763345,0.178899685,0.80933697
6829354,0.020735332,0.171535486,0.807729182
7123530,0.08207979,0.356642588,0.561277622
7205172,0.081793479,0.306411617,0.611794904
6886852,0.107578631,0.36775324,0.524668129
7223835,0.062064626,0.062822961,0.875112414
7165107,0.516794775,0.240750551,0.242454675
7227862,0.084164353,0.231073745,0.684761902
7132676,0.020127967,0.117079825,0.862792208
7137950,0.27385132,0.497751353,0.228397327
7143914,0.285651074,0.436122308,0.278226618
7202032,0.243014096,0.552003053,0.204982851
7137738,0.061724958,0.333263562,0.60501148
7205830,0.033861112,0.232611981,0.733526907
7222360,0.04894203,0.315093885,0.635964085
7217180,0.09407239,0.281041374,0.624886236
7227503,0.126764848,0.365260352,0.5079748
7233893,0.041458044,0.180138418,0.778403538
7165637,0.135429681,0.423485432,0.441084887
7140778,0.239944129,0.4674836,0.292572271
7107543,0.029238723,0.145507213,0.825254064
7227478,0.027126204,0.207547615,0.765326181
7109229,0.08525097,0.235250162,0.679498868
7205849,0.146772077,0.398130835,0.455097088
7121645,0.236016589,0.345443274,0.418540136
7181030,0.149557807,0.349699256,0.500742937
7178759,0.359568931,0.335054982,0.305376087
7120253,0.167641738,0.567726861,0.264631402
7116532,0.165091643,0.528659633,0.306248723
7145581,0.039890231,0.181625179,0.77848459
7230646,0.024487285,0.124947929,0.850564787
7098159,0.049017247,0.196282911,0.754699842
7229952,0.03605196,0.164527567,0.799420474
7115475,0.061116706,0.245140657,0.693742637
7108186,0.289915161,0.42308068,0.287004158
7206746,0.023307588,0.213374757,0.763317656
7174072,0.404940234,0.362567724,0.232492043
7088260,0.14339114,0.383318955,0.473289905
7155848,0.182119375,0.544742927,0.273137698
7224438,0.284294055,0.366262799,0.349443146
7179345,0.028178103,0.049079435,0.922742462
7179453,0.02323571,0.088953539,0.887810751
7230813,0.034608908,0.095032743,0.870358349
6906539,0.072983907,0.147567661,0.779448432
6948415,0.121490545,0.290794771,0.587714684
6875981,0.223295064,0.387740299,0.388964637
7162026,0.214777983,0.410490439,0.374731578
7035943,0.063682611,0.303254869,0.63306252
6859202,0.164385586,0.356240774,0.47937364
7010416,0.058522875,0.22696754,0.714509584
6930065,0.128269914,0.396135518,0.475594568
7217211,0.003171713,0.082793164,0.914035123
7229675,0.107544504,0.339076265,0.553379231
6871865,0.027790347,0.135954678,0.836254975
7168938,0.233074581,0.450762819,0.316162599
7130458,0.192491825,0.58896342,0.218544756
7168610,0.187473791,0.486494751,0.326031458
7168463,0.009760084,0.231074164,0.759165751
6957525,0.024177365,0.333349167,0.642473468
6956626,0.005512425,0.216144242,0.778343333
6915392,0.1235434,0.379980615,0.496475985
7054484,0.030769143,0.156260149,0.812970708
6915558,0.02102871,0.095210302,0.883760989
6915471,0.022338187,0.121681661,0.855980152
7198353,0.02645467,0.186333468,0.787211861
7197887,0.022059014,0.135267213,0.842673773
7015294,0.546480787,0.33365132,0.119867894
6864314,0.036883643,0.14141802,0.821698337
6858382,0.077480014,0.401225973,0.521294013
6974390,0.140312621,0.463634235,0.396053145
7041066,0.162271811,0.450316789,0.3874114
6885880,0.149578295,0.513335051,0.337086654
6887567,0.050351688,0.260425318,0.689222994
6905832,0.086147696,0.335504628,0.578347676
6972977,0.326494544,0.217257269,0.456248187
6886892,0.013613344,0.085029465,0.901357191
7197419,0.526135995,0.388111494,0.085752512
7162488,0.143619862,0.496936072,0.359444066
7185776,0.129258924,0.419173318,0.451567759
6962278,0.079539466,0.487373613,0.433086921
7198697,0.510490095,0.370701258,0.118808647
7115922,0.196328085,0.618199154,0.185472762
6872221,0.013536813,0.142153066,0.844310121
7190828,0.023322793,0.175895982,0.800781225
6898550,0.06712815,0.4701545,0.46271735
6885824,0.107311923,0.335625597,0.55706248
7175754,0.041741243,0.209975553,0.748283204
6885797,0.189984757,0.374366194,0.435649049
6915414,0.096988697,0.174153915,0.728857388
7179864,0.021983149,0.263750557,0.714266294
7214590,0.389784197,0.186378114,0.423837689
6886734,0.056600639,0.224618019,0.718781343
6886254,0.151367403,0.511083568,0.337549029
6887305,0.114865452,0.38402526,0.501109288
7146421,0.152704964,0.492706351,0.354588685
6957084,0.084995964,0.372230267,0.542773768
6956616,0.101534143,0.363707014,0.534758843
6886716,0.128200669,0.447385018,0.424414313
7208254,0.096447347,0.483480169,0.420072484
6885881,0.084356843,0.339376789,0.576266369
7175834,0.092356892,0.389671785,0.517971323
7206673,0.017854959,0.221038502,0.761106539
7161832,0.113545891,0.561078662,0.325375447
7198688,0.041902317,0.321085393,0.63701229
7167142,0.01327211,0.082179945,0.904547945
6898806,0.234266338,0.352326618,0.413407044
7168032,0.120848232,0.508778789,0.370372979
7058331,0.4159587,0.388329609,0.19571169
6906536,0.286964345,0.467236189,0.245799466
6904667,0.314129046,0.417459143,0.268411812
7163200,0.091361978,0.243979811,0.664658211
7168223,0.056510047,0.283521264,0.659968688
7167784,0.025837355,0.214338613,0.759824032
7167499,0.047564318,0.165751303,0.786684379
7168691,0.057236689,0.24788856,0.694874751
7162072,0.026295326,0.156836003,0.81686867
6886500,0.014102251,0.143540675,0.842357074
6885890,0.081524108,0.277547272,0.64092862
6972917,0.016857453,0.092494758,0.890647788
7198761,0.053477116,0.194234781,0.752288104
6887235,0.031035207,0.163441449,0.805523344
6886853,0.018273831,0.134390691,0.847335479
7215068,0.038510001,0.181535746,0.779954253
7011468,0.06825367,0.349921383,0.581824947
7058188,0.083492636,0.238873386,0.677633978
6848462,0.071737059,0.3849227,0.543340241
6946965,0.010462296,0.063715647,0.925822057
6859835,0.023411633,0.173202585,0.803385782
7012459,0.001964735,0.053998465,0.9440368
6898759,0.042323912,0.340198591,0.617477497
6887089,0.088174376,0.367988255,0.543837369
6956936,0.023549654,0.107721097,0.868729248
6848307,0.011708608,0.07229004,0.916001353
7199159,0.078988872,0.256357683,0.664653445
7113157,0.020008792,0.103072842,0.876918366
6887634,0.058808686,0.252909038,0.688282276
6886783,0.696505913,0.238878196,0.064615891
6858870,0.099283813,0.37122002,0.529496166
6876385,0.036037376,0.18775759,0.776205034
6885791,0.051855388,0.20926786,0.738876752
7021502,0.098384244,0.2903249,0.611290856
7021826,0.009373318,0.048899796,0.941726886
6957623,0.014056317,0.169334448,0.816609235
6887477,0.032075457,0.196819588,0.771104955
7162657,0.075491462,0.283954609,0.640553928
7162776,0.074494682,0.294409239,0.631096079
6886013,0.123531621,0.326225818,0.550242561
6886989,0.034690355,0.123425249,0.841884397
7208036,0.077012809,0.38579327,0.537193921
6962129,0.065220877,0.435358281,0.499420843
6865060,0.050587036,0.311253611,0.638159353
7207513,0.156608633,0.351178679,0.492212688
7022322,0.000454862,0.05548629,0.944058848
7037789,0.000409038,0.020723506,0.978867455
7036455,0.002692507,0.03098754,0.966319953
7036404,0.000409038,0.020639955,0.978951007
6829701,0.112512186,0.451551636,0.435936178
6886044,0.090443406,0.485879675,0.423676919
6911809,0.115104055,0.361969822,0.522926123
7036163,0.021597939,0.268869678,0.709532383
7057815,0.21426375,0.424167559,0.361568691
6988622,0.144399329,0.421298215,0.434302456
7078581,0.094299624,0.269508847,0.636191529
6920810,0.105370501,0.375348358,0.519281141
6987965,0.041494626,0.275778293,0.682727081
7001008,0.002858072,0.059591429,0.937550499
6887626,0.331247431,0.369665253,0.299087316
6866437,0.120634514,0.275866809,0.603498677
7185490,0.020208457,0.131447387,0.848344156
7043025,0.097555272,0.518417177,0.384027551
6875970,0.0072768,0.158561748,0.834161452
6957457,0.030574998,0.309792788,0.659632214
7082090,0.186036763,0.494540865,0.319422373
6956438,0.022495462,0.137278405,0.840226134
6818930,0.280130019,0.510644063,0.209225918
7222007,0.170261285,0.282639477,0.547099239
6962589,0.070580489,0.416556852,0.512862659
6983350,0.012919833,0.086029956,0.901050211
6983490,0.13253837,0.333831991,0.533629639
6868621,0.1003023,0.259436389,0.640261311
6868651,0.173162024,0.486782729,0.340055247
6978938,0.014243807,0.09074273,0.895013463
6982722,0.030935427,0.106452695,0.862611878
6868631,0.041829288,0.25975559,0.698415122
6910853,0.048208735,0.228429785,0.72336148
7036622,0.038120109,0.183246015,0.778633877
7036868,0.021693002,0.107626038,0.87068096
6973691,0.020352187,0.140178817,0.839468997
6910617,0.365831159,0.505262644,0.128906197
7214322,0.022352646,0.06500243,0.912644924
6921959,0.038820697,0.199049173,0.76213013
7113724,0.00282587,0.07129945,0.92587468
6893703,0.045946771,0.261602235,0.692450994
6854813,0.034212627,0.234419414,0.731367959
6814686,0.126141107,0.263027235,0.610831657
7189052,0.031904706,0.145486316,0.822608978
7188831,0.171879843,0.418674674,0.409445483
7185542,0.020227527,0.170319936,0.809452537
6814435,0.082829078,0.260320117,0.656850805
7089054,0.016896145,0.198172402,0.784931453
7059021,0.05282957,0.319304378,0.627866052
6906169,0.00473015,0.03029245,0.964977401
7036738,0.004141704,0.118035861,0.877822435
6838548,0.296034979,0.415384253,0.288580767
6848338,0.061986453,0.335747745,0.602265802
6968506,0.022983956,0.209964808,0.767051236
7113065,0.118180294,0.567574815,0.314244891
7225401,0.331940607,0.404612129,0.263447264
7051873,0.034429121,0.283006288,0.682564591
7135403,0.011889436,0.083483257,0.904627306
7225118,0.114670423,0.345475158,0.539854419
7135853,0.337128059,0.314452058,0.348419883
6983480,0.126119945,0.414720794,0.459159261
7198706,0.027698987,0.158181841,0.814119172
7169058,0.027272634,0.161388775,0.81133859
7184378,0.111805991,0.36481892,0.523375089
6847991,0.042279672,0.180762444,0.776957884
6929457,0.044805604,0.130814056,0.824380341
7204159,0.058770458,0.291621464,0.649608078
7004638,0.029275694,0.148664011,0.822060294
7223807,0.0196192,0.141594869,0.838785931
6818832,0.370027952,0.352863869,0.277108179
6814001,0.369057253,0.328349695,0.302593052
7097101,0.113807283,0.408436501,0.477756215
6818751,0.120320333,0.346748973,0.532930694
7182092,0.073240216,0.33935646,0.587403323
7108197,0.042919414,0.141459606,0.81562098
6900240,0.087516276,0.244965873,0.667517851
6818664,0.055964511,0.229414409,0.71462108
7125204,0.046073326,0.244661266,0.709265408
6921643,0.024610987,0.184060204,0.79132881
7098346,0.037819742,0.311487512,0.650692746
7108600,0.442291164,0.215632107,0.342076729
6814517,0.05236162,0.27113717,0.67650121
6855225,0.04758554,0.241977882,0.710436578
7185493,0.116312984,0.408237716,0.4754493
7224505,0.113711058,0.51750747,0.368781473
7185367,0.028836052,0.156669669,0.814494279
6871225,0.028509606,0.268726102,0.702764291
7098394,0.011288073,0.150322948,0.838388979
7199600,0.010747084,0.178908472,0.810344444
6899340,0.0329193,0.220589286,0.746491414
7090028,0.05911686,0.260142725,0.680740415
7042420,0.041470361,0.172431473,0.786098166
6821088,0.035699883,0.198771897,0.76552822
7139628,0.061240606,0.246502015,0.692257379
6955771,0.082679595,0.190952241,0.726368164
6870520,0.050374555,0.268414594,0.681210851
7098296,0.116556649,0.684215559,0.199227792
6813500,0.051494035,0.258347614,0.690158351
6818527,0.202784788,0.378960938,0.418254274
6818713,0.150281721,0.339031021,0.510687258
7155368,0.039245103,0.202816908,0.75793799
6829095,0.091876932,0.299996504,0.608126564
6818807,0.11196743,0.410799361,0.477233208
7169357,0.120470033,0.394047435,0.485482532
7167155,0.619111806,0.241258007,0.139630187
7189961,0.03954787,0.129625758,0.830826372
7118286,0.060880093,0.216816215,0.722303691
6820525,0.072708234,0.432755739,0.494536027
6930702,0.038745317,0.187663858,0.773590825
6847729,0.031516149,0.133724566,0.834759285
6930274,0.01891382,0.103958837,0.877127342
6858896,0.100244373,0.230219267,0.66953636
7223494,0.02000982,0.122710932,0.857279248
7168809,0.074571869,0.301507519,0.623920612
7108608,0.12232157,0.36069211,0.51698632
7059360,0.100906661,0.277686328,0.621407011
6929991,0.009302115,0.112431289,0.878266596
7059010,0.03838113,0.188536296,0.773082574
6941555,0.069238305,0.259269945,0.67149175
6820780,0.058749563,0.234198413,0.707052025
6915091,0.050749116,0.148895854,0.80035503
6967565,0.037746504,0.163888988,0.798364508
7102716,0.062491302,0.28939019,0.648118507
7229419,0.208453583,0.40212951,0.389416906
7119022,0.04529801,0.188092697,0.766609293
7168952,0.001785272,0.03442041,0.963794318
7047414,0.06001027,0.176895462,0.763094268
6829991,0.2790203,0.348015701,0.372963999
7112656,0.045807938,0.187639351,0.766552711
6855120,0.054955641,0.230151458,0.714892901
7203892,0.112726475,0.279848938,0.607424587
6813895,0.014870043,0.116640613,0.868489343
6983757,0.011081172,0.098589389,0.890329439
7018610,0.043170075,0.209504357,0.747325569
6859058,0.041955895,0.22977206,0.728272045
6855332,0.095013559,0.246142584,0.658843857
6854655,0.164895003,0.420827568,0.41427743
6899887,0.086991707,0.283379483,0.62962881
6848445,0.040819159,0.169493647,0.789687194
6821568,0.049346171,0.195476466,0.755177363
7182495,0.205722384,0.660325102,0.133952514
6814990,0.068032893,0.330519146,0.601447962
6894219,0.025625126,0.136869773,0.837505102
7168917,0.051020678,0.120941226,0.828038096
7208371,0.052810848,0.28526634,0.661922812
6912348,0.066709531,0.378540826,0.554749643
7005387,0.018864976,0.171021616,0.810113409
6847861,0.028424227,0.202398657,0.769177116
7197654,0.05834793,0.252586557,0.689065513
7204909,0.278212857,0.432416324,0.289370819
6884042,0.08021972,0.286188856,0.633591425
6887303,0.094969862,0.298742659,0.60628748
6921770,0.026280239,0.180772078,0.792947682
7164923,0.027658036,0.128146883,0.84419508
7112726,0.073698798,0.263395054,0.662906149
6988708,0.01347494,0.067686287,0.918838774
6957638,0.026142295,0.164595095,0.809262609
7188216,0.056054237,0.149431137,0.794514626
7135998,0.030025773,0.115765488,0.854208739
7054747,0.013561048,0.19058739,0.795851563
6819552,0.029572974,0.195616749,0.774810278
6829644,0.060576669,0.288197436,0.651225895
7164769,0.123403453,0.404128471,0.472468076
7182091,0.032865346,0.063356652,0.903778002
7213953,0.089177918,0.400306588,0.510515494
6892609,0.016903052,0.1336154,0.849481547
6900096,0.051636379,0.266211602,0.682152019
6988871,0.020865868,0.166307148,0.812826984
6828514,0.316559524,0.5096593,0.173781176
6911513,0.742035752,0.164898571,0.093065677
6866384,0.164103071,0.326850509,0.50904642
7113062,0.080224268,0.32401495,0.595760781
7101674,0.085599381,0.214772243,0.699628377
7189848,0.340670456,0.45283166,0.206497884
7154381,0.05582032,0.242438407,0.701741273
7089773,0.061401081,0.32254528,0.616053639
6823589,0.049045246,0.23937696,0.711577794
7164602,0.028764797,0.243152918,0.728082285
6982594,0.026595769,0.163189788,0.810214443
7098609,0.066800771,0.473347661,0.459851569
7230971,0.188916533,0.31645541,0.494628056
6905520,0.057056014,0.317761024,0.625182963
6820375,0.032170501,0.129018082,0.838811417
6824899,0.038853948,0.164640024,0.796506028
7107635,0.153642332,0.169977858,0.67637981
6870762,0.088419045,0.246562164,0.66501879
6941007,0.030409281,0.126401552,0.843189167
7225057,0.082621008,0.286902466,0.630476526
7224454,0.094097716,0.27139316,0.634509124
7229082,0.087856522,0.273263669,0.63887981
6859413,0.109295839,0.288298178,0.602405983
7059113,0.07675919,0.305155103,0.618085707
6890395,0.013435699,0.150778525,0.835785775
7141899,0.014499009,0.214321797,0.771179194
7155366,0.054750332,0.212567671,0.732681997
7113318,0.161298447,0.298494335,0.540207217
7183860,0.19290317,0.374764395,0.432332435
6814922,0.042915737,0.184408604,0.772675659
7185442,0.037620306,0.19088662,0.771493074
6911213,0.017369097,0.084206981,0.898423922
6814632,0.036977119,0.231525201,0.73149768
7005390,0.06902561,0.327267027,0.603707363
7164422,0.028276764,0.196651887,0.775071349
6814121,0.064992109,0.331024358,0.603983533
7102582,0.016186511,0.110161541,0.873651948
6989186,0.046632795,0.194755811,0.758611394
7096783,0.049421242,0.207846396,0.742732361
6912115,0.03219284,0.251897474,0.715909686
7191391,0.298092541,0.468586239,0.23332122
7207714,0.084119195,0.327333021,0.588547784
7058995,0.007635167,0.104845595,0.887519238
6900133,0.065142432,0.172166701,0.762690867
7102850,0.026394703,0.293924767,0.67968053
6971773,0.004073999,0.040294685,0.955631316
7039723,0.011319103,0.100590486,0.888090411
7061891,0.025975179,0.203704474,0.770320347
7003292,0.048188092,0.174577545,0.777234363
7076876,0.084801955,0.379506371,0.535691674
6981644,0.00927396,0.035147439,0.955578601
6981324,1.06E-05,0.01841702,0.981572387
7165927,6.99E-05,0.004197806,0.995732277
7019684,0.030625,0.03875,0.930625
7090913,0.0353125,0.09796875,0.86671875
7076053,0.002613636,0.009388146,0.987998217
7001657,5.95E-05,0.009606331,0.990334145
7104131,0.005304348,0.008359908,0.986335744
7049368,0,0.015253157,0.984746843
7065006,0.004176432,0.012557623,0.983265945
7043326,0.015,0.0675,0.9175
7191690,0.0075,0.03775,0.95475
6916356,0.003136905,0.029388781,0.967474314
6916384,0.004389881,0.015673517,0.979936602
7109900,0.00125,0.01025,0.9885
6926354,0.208166808,0.201341085,0.590492107
6912692,0.005133929,0.020142857,0.974723214
6878001,0.020105264,0.061396576,0.91849816
6926384,0.001320098,0.001707073,0.996972829
7109561,0,0.008421717,0.991578283
6990435,0.00125,0.013216599,0.985533401
6953992,0,0.003838384,0.996161616
6926179,9.86E-05,0.01630512,0.983596293
6953998,7.91E-06,0.007823086,0.992169002
7043415,0.042004382,0.093408798,0.86458682
7191875,0.008848586,0.025993118,0.965158296
7191783,0.004,0.028119404,0.967880596
6877930,0.0025,0.0353125,0.9621875
7049359,0.003764205,0.037926686,0.958309109
7001777,0.002613636,0.018966817,0.978419546
6877785,0.001477273,0.000119048,0.99840368
7114029,0.02928125,0.017678571,0.953040179
6926275,0.005104167,0.016678571,0.978217262
7114040,0,0.013416667,0.986583333
6926325,0.00125,0.01375,0.985
7007027,0.144174617,0.362130561,0.493694822
7208850,0.007083333,0.02625,0.966666667
6916304,0.103262138,0.298837302,0.59790056
6926203,0.235166667,0.222833333,0.542
6890740,0.035647352,0.156557725,0.807794923
6906718,0.021761364,0.299158769,0.679079868
6860396,0.0025,0.026979167,0.970520833
7030277,0.076874563,0.239496795,0.683628642
7208683,0.016614583,0.03375,0.949635417
7208809,0.016614583,0.03625,0.947135417
7016887,0.0025,0.0075,0.99
6912695,0.034115536,0.116843839,0.849040624
7205408,0,0.037669904,0.962330096
6900557,0.033578869,0.123241304,0.843179828
7019690,0.013040862,0.026178669,0.960780469
6883996,0.005291876,0.012226504,0.982481621
7199818,0.000211466,0.024283812,0.975504722
7199933,0.00375,0.007635965,0.988614035
7199824,0,0.014553571,0.985446429
7019691,0.007578083,0.040162859,0.952259058
6894895,0.031106707,0.222538713,0.74635458
6975250,0.005286791,0.019778931,0.974934278
6975062,0.019065537,0.057606859,0.923327605
6953981,0.022822623,0.092744622,0.884432755
7053108,0,0.015,0.985
6957915,0.006786579,0.046916613,0.946296807
7084199,8.23E-05,0.002853892,0.997063791
7084197,0.013396065,0.015770538,0.970833397
7053057,6.36E-05,0.00727303,0.992663347
7205349,0.000104167,0.010737752,0.989158082
6954005,0.000176507,0.00201794,0.997805553
6920649,0.003385479,0.026831106,0.969783415
7053086,0.005831731,0.010827991,0.983340278
6969014,0,0.005096154,0.994903846
7017005,0,0.001514861,0.998485139
7053110,0.001376123,0.015058371,0.983565506
6963926,0.005021552,0.021650627,0.973327821
6926271,0,0.01625,0.98375
7091021,0.036333333,0.055,0.908666667
6860353,0.01185,0.063934375,0.924215625
7199945,0.008825758,0.020694444,0.970479798
